CONTEXT,ID,TEXT
speech:mistake-prefix,I make mistake.,我搞错了。
speech:mistake-prefix,"Yes, of course."," of course."",是的，当然。"""
speech:mistake-prefix,Apologies.,对不起。
speech:wrong-purpose,$mistake-prefix I am just visiting.,$mistake-prefix 我只是来旅游的。
speech:wrong-purpose,$mistake-prefix I just pass through.,$mistake-prefix 我只是打这路过。
speech:wrong-purpose,$mistake-prefix I have come to work.,$mistake-prefix 我是来打工的。
speech:wrong-purpose,$mistake-prefix I move here permanently.,$mistake-prefix 我搬到这里来定居。
speech:ask-duration,Duration of stay?,在这停留多长时间？
speech:random-stay,I stay,我呆
speech:random-stay,I remain for,我准备呆
speech:random-stay,It will be,我打算呆
speech:state-duration,$random-stay forever.,$random-stay 在这不走了。
speech:state-duration,$random-stay until I die.,$random-stay 到死为止。
speech:state-duration,I don't plan to leave.,我不打算离开了。
speech:state-duration,$random-stay just 2 days.,$random-stay 2天而已。
speech:state-duration,$random-stay couple days.,$random-stay 几天时间。
speech:state-duration,$random-stay just 14 days.,$random-stay 14天。
speech:state-duration,$random-stay couple weeks.,$random-stay 几周。
speech:state-duration,$random-stay only two weeks.,$random-stay 2周而已。
speech:state-duration,$random-stay 30 days.,$random-stay 30天。
speech:state-duration,$random-stay a few weeks.,$random-stay 几星期。
speech:state-duration,$random-stay one month.,$random-stay 一个月。
speech:state-duration,$random-stay 60 days.,$random-stay 60天。
speech:state-duration,$random-stay 8 weeks.,$random-stay 8个星期。
speech:state-duration,$random-stay couple months.,$random-stay 几个月。
speech:state-duration,$random-stay two months.,$random-stay 2个月。
speech:state-duration,$random-stay 90 days.,$random-stay 90天。
speech:state-duration,$random-stay 12 weeks.,$random-stay 12周。
speech:state-duration,$random-stay three months.,$random-stay 3个月。
speech:state-duration,$random-stay a few months.,$random-stay 几个月。
speech:state-duration,$random-stay six months.,$random-stay 6个月。
speech:state-duration,$random-stay half a year.,$random-stay 半年。
speech:state-duration,$random-stay one year.,$random-stay 一年。
speech:state-duration,$random-stay full year.,$random-stay 一整年。
speech:state-duration,$random-stay a year.,$random-stay 一年。
speech:ask-wrong-duration,The length of your stay is different.,你逗留的时间不一致。
speech:wrong-duration,$mistake-prefix $state-duration,$mistake-prefix $state-duration
speech:ask-forgery-missing,This document is missing its seal.,这份证件没有盖章。
speech:ask-forgery-missing,There is no seal here.,这里没有印章。
speech:ask-forgery-missing,I do not see the required seal here.,这里缺少必要的印章。
speech:ask-forgery-wrong,This document is forged.,这份证件是伪造的。
speech:ask-forgery-wrong,This is a forgery.,这是假的。
speech:ask-forgery-idcard,This card contains false information.,这张卡上有虚假信息。
speech:ask-forgery-diplo,This seal is forged.,这印章是伪造的。
speech:ask-forgery-diplo,This seal is not correct.,这印章不对。
speech:ask-forgery-asylumgrant,This seal is forged.,这印章是伪造的。
speech:ask-forgery-asylumgrant,This grant is not sealed properly.,这份许可的印章盖得不对。
speech:ask-wrong-birthdate,These dates do not match.,这些日期不相符。
speech:forgery,I have no idea what you are talking about.,我不知道你在说什么。
speech:forgery,I do not know anything about that.,这个我一点也不清楚。
speech:forgery,I do not understand.,我不明白。
speech:ask-expired-paper,This document has expired.,这份证件过期了。
speech:ask-expired-paper,You cannot enter using an expired document.,你不能用一份过期的证件入境。
speech:expired-permit,I could not come until now.,我直到现在才有机会来。
speech:expired-permit,I was busy.,我之前很忙。
speech:expired-passport,What? That is mistake. I just renewed it.,什么？你搞错了吧。我刚刚续期了。
speech:expired-passport,That must be a typographical error.,可能印错了吧。
speech:expired-asylumgrant,There was nothing I could do.,我也没办法。
speech:expired-asylumgrant,My travel was difficult.,我这一路很不容易。
speech:expired-asylumgrant,"Please, have mercy.",拜托，发发善心吧。
speech:ask-missing-passport,Where is passport?,护照在哪？
speech:ask-missing-passport,A passport is required.,请出示护照。
speech:missing-passport,They took away my passport.,他们拿走了我的护照。
speech:missing-passport,What is passport?,护照是什么东东？
speech:ask-missing-entrypermit,Where is the entry permit?,入境许可呢？
speech:ask-missing-entrypermit,You have no entry permit.,你没有入境许可。
speech:ask-missing-entrypermit,The entry permit is missing.,我的入境许可丢了。
speech:missing-permit,I was not able to get one.,我没能拿到入境许可。
speech:missing-permit,What is that?,那是什么？
speech:missing-permit,Do I need one?,要这个的吗？
speech:missing-permit,Is required?,一定要的吗？
speech:missing-permit,I lost it.,不小心丢了。
speech:missing-permit,I did not know it was required.,我不知道要这个东西。
speech:ask-missing-workpermit,Where is the work pass?,工作准证呢？
speech:ask-missing-workpermit,You have no work pass.,你没有工作证。
speech:ask-missing-workpermit,The work pass is missing.,我的工作证丢了。
speech:missing-workpermit,I will get one after I enter.,等我入境后就能拿到一份。
speech:ask-missing-idcard,Where is your id card?,你的身份证呢？
speech:ask-missing-idcard,I need your id card.,你需要出示身份证。
speech:missing-idcard,I never got one.,我没有身份证。
speech:missing-idcard,I left before they were issued.,我走了之后他们才发证。
speech:missing-idcard,I lost it.,不小心丢了。
speech:ask-missing-idsupplement,You must carry an id supplement.,你必须携带身份证补充证明。
speech:ask-missing-idsupplement,Where is your id supplement?,你的身份证补充证明呢？
speech:missing-idsupplement,I never got one.,没有这个文件。
speech:missing-idsupplement,What is a supplement?,补充证明是什么来的？
speech:missing-idsupplement,This was not provided to me.,我没收到这份证明。
speech:ask-missing-asylumgrant,You have no grant for asylum.,你没有避难的许可。
speech:ask-missing-asylumgrant,Where is your asylum grant?,你的避难许可呢？
speech:missing-asylumgrant,I could not secure one in time.,我没有及时拿到许可。
speech:missing-asylumgrant,I have none.,我没有。
speech:missing-asylumgrant,What is that?,那是什么来的？
speech:ask-missing-accesspermit,Where is the access permit?,通行许可呢？
speech:ask-missing-accesspermit,You have no access permit.,你没有通行许可。
speech:ask-missing-accesspermit,The access permit is missing.,通行许可丢了。
speech:ask-wrong-name,These names do not match.,这些名字不相符。
speech:wrong-name,I have two different names.,我有2个不同的名字。
speech:wrong-name,I have multiple names.,我有多个名字。
speech:wrong-name,My name was changed recently.,我的名字最近改掉了。
speech:ask-wrong-workend,You are not authorized to work this long.,你的工作时间没有这么长。
speech:ask-wrong-workend,This work pass expires before your visit.,这份工作通行证在你来之前就过期了。
speech:wrong-workend,I will renew the pass soon.,我很快会去续期的。
speech:wrong-workend,I am planning to renew it.,我正打算去续期呢。
speech:wrong-workend,My entry permit is longer than I need.,我的入境许可比我要的时间更长。
speech:ask-wrong-idnumber,These numbers do not match.,这些号码不相符。
speech:ask-wrong-idnumber,There is a discrepancy here.,这里有不一致的地方。
speech:ask-wrong-idnumber,There are two different numbers here.,这里有2个不同的号码。
speech:wrong-idnumber,It must be a mistake. The document is valid.,肯定搞错了。这份证件是有效的。
speech:wrong-idnumber,Check again.,再检查一次。
speech:ask-wrong-face,This does not look like you.,这看上去不像你啊。
speech:ask-wrong-face,Your picture. It is different.,你的照片不一致。
speech:ask-wrong-face,Your appearance has changed.,你的模样变了。
speech:wrong-face,It is an old picture.,这是张老照片。
speech:wrong-face,I had surgery.,我做了手术。
speech:wrong-face,The years have been cruel.,岁月不饶人啊。
speech:wrong-face,I do not know what to say. It is me.,我不知道该说什么，这的确是我的照片。
speech:ask-wrong-issuingcity,This issuing city is incorrect.,这个发证城市不正确。
speech:ask-wrong-issuingcity,Your passport has false information.,你的护照上有不实信息。
speech:ask-wrong-gender,You are a man?,你是个男人？
speech:ask-wrong-gender,It says here that you are male.,上面写着你的性别是男人。
speech:ask-wrong-gender,You are a woman?,你是个女人？
speech:ask-wrong-gender,Your passport says you are female.,你的护照上写着你是个女人。
speech:ask-wrong-gender,Are you a woman or a man?,你到底是男的还是女的？
speech:ask-wrong-gender,You are male or female?,你是男的还是女的？
speech:wrong-gender,The passport is correct.,护照是正确的。
speech:wrong-gender,Why do you ask?,为什么这么问？
speech:wrong-gender,As the document says.,就跟证件一致。
speech:wrong-gender,What is this question?,问这个干什么？
speech:ask-wrong-gender-busted,There is a problem with your documentation.,你的证件有问题。
speech:ask-approved,Glory to Arstotzka.,荣耀属于阿什托兹卡。
speech:ask-approved,Cause no trouble.,请遵纪守法。
speech:ask-nativesonly,Try again.,再试一次。
speech:ask-nativesonly,Arstotzkans only.,只有阿什托兹卡人才能入境。
speech:ask-wrong-nation,No entry from Obristan.,欧布里斯坦人不得通过
speech:ask-wrong-nation,No entry from Kolechia.,科洛奇亚人不得通过
speech:ask-wrong-nation,No entry from United Federation.,世界联邦人不得通过
speech:ask-wrong-nation,No entry from Antegria.,安特格利亚人不得通过
speech:ask-wrong-nation,No entry from Republia.,雷帕布里亚人不得通过
speech:ask-wrong-nation,No entry from Arstotzka.,阿什托兹卡人不得通过
speech:ask-wrong-nation,No entry from Impor.,印玻人不得通过
speech:ask-search,Face the scanner.,请面向扫描仪。
speech:ask-search,Turn towards the scanner.,请对着扫描仪。
speech:ask-detain,Wait here.,在这等着。
speech:ask-detain,One moment please.,请稍等。
speech:detain,What are you doing?,你在干什么？
speech:detain,What is happening?,怎么了？
speech:detain,What is this?,这是什么？
speech:detain,You cannot do this!,你不能这么做！
speech:detain,What will happen to me?,我会遇上什么事？
speech:detain,Who do you think you are?,你以为自己是谁啊？
speech:detain,You have no authority for this!,你无权这么做！
speech:detain,You are a fool!,你这个蠢货！
speech:ask-search-enabled,You have been selected for a random search.,你被挑选为一项随机搜查的对象。
speech:ask-wrong-entryticket-date,This ticket is for another day.,这张票不是今天使用的。
speech:ask-wrong-entryticket-date,You cannot enter today.,你今天不能入境。
speech:ask-wrong-entryticket-date,The date on this ticket is wrong.,这张票上的日期不对。
speech:wrong-entryticket-date,It is my mistake.,是我搞错了。
speech:wrong-entryticket-date,Oh?,哦？
speech:ask-missing-entryticket,You cannot enter without a ticket.,没票的话不能入境。
speech:ask-missing-entryticket,Foreigners must present an entry ticket.,外国人必须持券入境。
speech:ask-missing-entryticket,Where is your entry ticket?,你的准入券呢？
speech:missing-entryticket,I do not know what that is.,我不知道那是什么来的。
speech:missing-entryticket,I have none.,我没有。
speech:missing-entryticket,It was lost.,不小心丢了。
speech:ask-wrong-identity,I cannot verify your identity.,我无法核实你的身份。
speech:ask-wrong-identity,Your identity does not match.,你的身份证不相符。
speech:ask-wrong-alias,There is no record of this name.,这个名字没有记录。
speech:ask-wrong-alias,I cannot verify your alias.,我无法核实你的化名。
speech:ask-wrong-fingerprints,Your fingerprints do not match our records.,你的指纹与我们的记录不相符。
speech:ask-wrong-fingerprints,I cannot verify your fingerprints.,我无法核实你的指纹。
speech:ask-contraband,There is zero tolerance for contraband.,我们对携带违禁品实行零容忍政策。
speech:ask-contraband,You have made a mistake coming here.,你来这里是走错地方了。
speech:contraband,You can see that?,你看到了什么吗？
speech:contraband,What?,什么？
speech:contraband,I know nothing.,我什么也不知道。
speech:contraband,Is it so obvious?,有这么明显吗？
speech:ask-wrong-information,This information does not look correct.,这个信息看起来不正确。
speech:ask-wrong-information,This is incorrect.,这个不正确。
speech:ask-wrong-height,Your height is different.,你的身高跟上面写的不同。
speech:wrong-height,Perhaps my shoes are different.,也许跟我穿的鞋子有关系。
speech:wrong-height,It is a natural difference.,这种差异是很自然的。
speech:ask-wrong-weight,Your weight is different.,你的体重不相符。
speech:wrong-weight,I am wearing different clothes.,因为我穿的衣服不一样。
speech:wrong-weight,My weight has changed naturally.,我的体重一直在变化。
speech:ask-criminal,You have interesting face.,你这张脸很有趣。
speech:ask-criminal,Maybe you should not have come.,也许你不该来这里。
speech:ask-criminal,We have some questions for you.,我们有问题要问你。
speech:criminal,I have nothing to say.,我没什么好说的。
speech:criminal,Let me through or you will regret it.,让我过去，否则你会后悔的。
speech:criminal,I do not like your tone.,你说话放客气点。
speech:ask-wrong-description,This does not sound like you.,你的嗓音听起来不像你。
speech:ask-wrong-description,You do not match this description.,你这人跟上面写的不一样。
speech:wrong-description,I have changed.,我变了。
speech:wrong-description,How can you say for sure?,你怎么能这么肯定呢？
speech:wrong-description,Is that good or bad?,这是好事还是坏事？
speech:hidden-paper,Here it is.,给你。
speech:hidden-paper,Sorry. I have it here.,对不起，在这呢。
speech:hidden-paper,I have it here.,在这呢。
speech:hidden-paper,Here.,给。
speech:ask-wrong-thumbprint,Your thumb print does not match.,你的拇指指纹不相符。
speech:ask-wrong-thumbprint,This print does not match.,这个指纹不相符。
speech:ask-wrong-diploaccess,Your diplomatic authorization does not cover Arstotzka.,你的外交授权范围不包括阿什托兹卡。
speech:ask-wrong-diploaccess,You have no diplomatic rights here.,你在这里没有外交权。
